n_trials,min_range_pct,extreme_proximity_pct,stop_buffer_pct,tp_fraction,time_stop_hours,n_trades,win_rate,pf,sharpe,max_dd,cagr,avg_trade_pct,median_trade_pct,gross_return,n_wins,n_losses
1500,0.005,0.2,0.005,0.7,4,254,0.2755905511811024,0.34874084467742794,-4.001964821988439,0.7762381887775015,-0.4275961846753934,-0.005481207638599988,-0.010002975557340301,-1.392226740204397,70,184
1500,0.025,0.35,0.01,0.4,4,261,0.39080459770114945,0.36456074074390615,-4.003287601196293,0.8082622100349094,-0.46675896186520627,-0.005951885970329972,-0.005731482595677155,-1.5534422382561228,102,159
1500,0.015,0.25,0.01,0.6,6,279,0.32616487455197135,0.3831125091887032,-4.0054465353431565,0.8437801519953462,-0.49973109961918283,-0.006168512901339773,-0.007901553331032101,-1.7210150994737967,91,188
1500,0.005,0.2,0.0075,0.5,8,254,0.31496062992125984,0.3562034153827837,-4.006743212649816,0.7868648143705707,-0.4447154063435418,-0.005773575535494801,-0.0061466544700246924,-1.4664881860156793,80,174
1500,0.01,0.2,0.005,0.6,8,239,0.2928870292887029,0.35145028242110893,-4.010813398513815,0.7884935051157302,-0.44264978227138285,-0.006098677245792425,-0.012697102484693898,-1.4575838617443895,70,169
1500,0.015,0.3,0.015,0.5,4,361,0.41274238227146814,0.4065288457762621,-4.012010176555449,0.8350108078924761,-0.504896114807196,-0.004837156673934601,-0.004485987261146542,-1.7462135592903911,149,212
1500,0.025,0.25,0.0025,0.4,4,175,0.30857142857142855,0.30626649760416197,-4.0141194005333904,0.6710302663634945,-0.3600091148607326,-0.0063168144213216265,-0.011078611349398072,-1.1054425237312846,54,121
1500,0.01,0.25,0.015,0.5,6,329,0.3829787234042553,0.38592662989047666,-4.018518326413831,0.8463510406455463,-0.5098176963239743,-0.005381776377367981,-0.003914580559934357,-1.7706044281540658,126,203
1500,0.005,0.2,0.01,0.5,4,254,0.3425196850393701,0.33723870221290475,-4.021638350283774,0.7604661681490833,-0.424564902210532,-0.005430196964456398,-0.005086452776296029,-1.3792700289719253,87,167
1500,0.01,0.2,0.01,0.4,6,239,0.3807531380753138,0.32246902525160354,-4.02665564587521,0.7487722382611639,-0.4188841581723646,-0.005670090161281347,-0.0026076853531706782,-1.355151548546242,91,148
1500,0.01,0.2,0.01,0.4,8,239,0.3891213389121339,0.31746729409007546,-4.030172549082493,0.7544620073225685,-0.42802062019374687,-0.005832872653898966,-0.002313882147605169,-1.3940565642818528,93,146
1500,0.025,0.35,0.005,0.5,6,261,0.3065134099616858,0.3931192991039412,-4.030797964865625,0.8363559078373993,-0.49928080481248927,-0.006537404524042336,-0.01239737212830511,-1.7062625807750496,80,181
1500,0.015,0.3,0.015,0.6,8,361,0.37950138504155123,0.4142294325031559,-4.0316322581075665,0.8869566982752115,-0.5737422101368121,-0.005842234208312761,-0.005079781544549305,-2.1090465492009067,137,224
1500,0.015,0.25,0.0075,0.6,4,279,0.33691756272401435,0.3719604826958212,-4.038532327905408,0.8081747247003814,-0.46440247235594334,-0.005574255157205715,-0.006822019187089017,-1.5552171888603945,94,185
1500,0.02,0.25,0.005,0.4,4,227,0.3744493392070485,0.34245770748297893,-4.039080792776457,0.7283325146637034,-0.40220703516274003,-0.005615385304249255,-0.007131596469123276,-1.274692464064581,85,142
1500,0.025,0.35,0.005,0.5,8,261,0.2988505747126437,0.39061438863959497,-4.0393156808494215,0.8407107656018181,-0.5063179534570874,-0.006668921256621499,-0.01239737212830511,-1.7405884479782112,78,183
1500,0.01,0.25,0.015,0.5,8,329,0.3829787234042553,0.3812464798842367,-4.051830782850196,0.8620884693883737,-0.5309622895802415,-0.005708925880932491,-0.004504608198549916,-1.8782366148267897,126,203
1500,0.02,0.2,0.0025,0.5,6,175,0.22857142857142856,0.311551084980065,-4.0533282117851295,0.6871405766990728,-0.37203618075128786,-0.006597975687970153,-0.01171198523209549,-1.1546457453947767,40,135
1500,0.02,0.35,0.01,0.5,6,345,0.3855072463768116,0.42224774018991235,-4.055841602567618,0.8700305670925881,-0.543262931550258,-0.005606965893551681,-0.005466967234885923,-1.9344032332753298,133,212
1500,0.01,0.25,0.015,0.6,4,329,0.3708206686930091,0.37650505124759065,-4.06071308936143,0.8322981572613385,-0.4931284415778515,-0.005136702156921119,-0.005116481706837112,-1.6899750096270483,122,207
1500,0.02,0.3,0.005,0.5,6,289,0.34256055363321797,0.4036186011589091,-4.062728263879924,0.8129763321740079,-0.4838886728384346,-0.005652536753272025,-0.011539860139860119,-1.6335831216956154,99,190
1500,0.02,0.3,0.0075,0.4,4,289,0.4186851211072664,0.37272964851899104,-4.065274414907444,0.7805351990080509,-0.4468413471646543,-0.005070391528641819,-0.004528220672931136,-1.4653431517774858,121,168
1500,0.015,0.3,0.015,0.6,6,361,0.3628808864265928,0.41576687010076563,-4.067238006289827,0.8756328313429464,-0.5567087365510791,-0.005582684335689861,-0.005471970257916271,-2.01534904518404,131,230
1500,0.02,0.25,0.005,0.4,6,227,0.3744493392070485,0.3492040537545314,-4.067361187598942,0.7460382497180732,-0.41824218292473037,-0.005908521907280315,-0.011776999430991975,-1.3412344729526315,85,142
1500,0.025,0.35,0.005,0.6,8,261,0.2796934865900383,0.3809599931240869,-4.069166076548579,0.8563289222511679,-0.5218939590094227,-0.006967651858972343,-0.013443243641329986,-1.8185571351917815,73,188
1500,0.01,0.25,0.015,0.6,6,329,0.3586626139817629,0.38642519763244354,-4.073206314308599,0.8658763882217946,-0.5299871748705447,-0.0056952520767047255,-0.005418778548468955,-1.8737379332358548,118,211
1500,0.02,0.3,0.0075,0.4,6,289,0.4359861591695502,0.38024145189648106,-4.074034481380839,0.8019714190341145,-0.4692243158038376,-0.005417744064248675,-0.004681687197408541,-1.5657280345678672,126,163
1500,0.025,0.25,0.0025,0.4,6,175,0.2857142857142857,0.31164949513862394,-4.075223998169522,0.6926462305657868,-0.3770907653867869,-0.006696906283555456,-0.011880027777873278,-1.1719585996222048,50,125
1500,0.01,0.2,0.0075,0.4,4,239,0.3598326359832636,0.31849408118046507,-4.077072361534932,0.714884758107004,-0.3886682585760124,-0.0051506319763985,-0.0038292639267258313,-1.2310010423592417,86,153
1500,0.02,0.2,0.0025,0.5,4,175,0.26285714285714284,0.2975780179225751,-4.079786983697998,0.661708988124874,-0.35223857091318356,-0.006164584453400188,-0.011038297320021102,-1.078802279345033,46,129
1500,0.02,0.3,0.005,0.5,8,289,0.3391003460207612,0.39994368654062334,-4.081021252119311,0.8206748920004011,-0.4944090789150365,-0.0058259775392793586,-0.011776999430991975,-1.6837075088517346,98,191
1500,0.01,0.2,0.005,0.5,8,239,0.29707112970711297,0.34850772637450783,-4.083890616967021,0.767397439520584,-0.4300494581454092,-0.0058725945870151605,-0.01239737212830511,-1.4035501062966234,71,168
1500,0.01,0.15,0.0025,0.5,6,155,0.2,0.2678395001141419,-4.084547264952253,0.635413532198477,-0.3309119329178114,-0.006503540104644197,-0.010516181130625872,-1.0080487162198506,31,124
1500,0.005,0.15,0.0025,0.6,6,165,0.17575757575757575,0.2686890293712701,-4.085397150637828,0.6605606456243452,-0.349477769403743,-0.006531989393791541,-0.010505527420681234,-1.0777782499756043,29,136
1500,0.01,0.15,0.0025,0.5,8,155,0.2,0.2686072064365555,-4.0892172331238905,0.6361289129567776,-0.3314291723579532,-0.0065160771694270266,-0.010516181130625872,-1.0099919612611892,31,124
1500,0.02,0.35,0.015,0.4,6,345,0.4608695652173913,0.3887409952346787,-4.092783581802083,0.8543398189748395,-0.5295702704662485,-0.005401885862821528,-0.0026076853531706782,-1.8636506226734273,159,186
1500,0.005,0.2,0.0075,0.5,6,254,0.3188976377952756,0.3521160404957817,-4.094256010081433,0.7823148183966129,-0.44106982677490003,-0.0057146541598317785,-0.007627695730881677,-1.4515221565972718,81,173
1500,0.02,0.35,0.01,0.5,8,345,0.3855072463768116,0.4149364612846818,-4.10186386948405,0.8765551022125883,-0.5586905216439484,-0.005849834658927028,-0.005366425255745861,-2.0181929573298247,133,212
1500,0.02,0.25,0.005,0.4,8,227,0.3788546255506608,0.34456659979240445,-4.104567536493344,0.7513103719950738,-0.4259283033936244,-0.006052871175821429,-0.011920209324824852,-1.3740017569114644,86,141
1500,0.015,0.3,0.01,0.7,8,361,0.3296398891966759,0.41853116399748946,-4.1059271369459,0.8933393918741421,-0.5813837333303827,-0.0059691846365053,-0.006415377360424787,-2.1548756537784133,119,242
1500,0.01,0.2,0.005,0.6,6,239,0.29707112970711297,0.350601302053891,-4.1082556546195725,0.7856610176200186,-0.4413183636428054,-0.0060790148015890545,-0.012581672199799204,-1.452884537579784,71,168
1500,0.005,0.2,0.0075,0.5,4,254,0.33070866141732286,0.337297446889517,-4.110160961834973,0.7528853823243566,-0.4171969696782124,-0.005311000454007128,-0.006171563674365656,-1.3489941153178104,84,170
1500,0.005,0.25,0.015,0.7,4,355,0.3211267605633803,0.38257832392682356,-4.110603414664269,0.8542868190808934,-0.516769684823186,-0.005090722305850129,-0.005116481706837112,-1.8072064185767958,114,241
1500,0.015,0.15,0.0025,0.4,4,132,0.26515151515151514,0.22994148157788505,-4.114661643871905,0.5724735462391449,-0.287613744418898,-0.006457959769721513,-0.01058052648386181,-0.8524506896032398,35,97
1500,0.015,0.25,0.01,0.6,8,279,0.32616487455197135,0.3696500333101898,-4.115749526126586,0.854951358517261,-0.5252949296529211,-0.006632663809927643,-0.006929101778868559,-1.8505132029698124,91,188
1500,0.01,0.25,0.015,0.6,8,329,0.3677811550151976,0.3797014049985716,-4.116009413593644,0.8786735883842435,-0.5540409438566001,-0.006084886076973286,-0.005393074479256572,-2.001927519324211,121,208
1500,0.025,0.3,0.0025,0.5,6,220,0.2636363636363636,0.35400719049744744,-4.123325388174912,0.7699733085477027,-0.4431213010733752,-0.006568722811926617,-0.01189103448989178,-1.4451190186238558,58,162
1500,0.01,0.15,0.0025,0.7,4,155,0.2064516129032258,0.24133819383735974,-4.125929428486939,0.6447110372284204,-0.3376829332302702,-0.006668130868277559,-0.010494090983861172,-1.0335602845830216,32,123
1500,0.005,0.15,0.0025,0.6,8,165,0.17575757575757575,0.26396473733710324,-4.129885672586877,0.663741010536516,-0.35188450263722093,-0.006589317034636306,-0.010505527420681234,-1.0872373107149904,29,136
1500,0.015,0.25,0.005,0.7,8,279,0.2616487455197133,0.37933948209532886,-4.133148178235355,0.8501816030213523,-0.51854261740761,-0.0065117439674295795,-0.013443243641329986,-1.8167765669128526,73,206
1500,0.025,0.3,0.0025,0.7,4,220,0.2590909090909091,0.32604821506485643,-4.133830346333362,0.7658604664414359,-0.4398919321521503,-0.006505829275112845,-0.011102534259389972,-1.431282440524826,57,163
1500,0.01,0.2,0.0075,0.4,8,239,0.3723849372384937,0.3172319638398524,-4.141009626795949,0.7465782175123936,-0.41842551655421933,-0.005667010018532753,-0.004413634605466765,-1.3544153944293278,89,150
1500,0.015,0.25,0.0075,0.5,6,279,0.3655913978494624,0.37665229699201375,-4.141817749265089,0.825086015133439,-0.48232752075833196,-0.0058773476842123255,-0.008446070460704655,-1.6397800038952388,102,177
1500,0.02,0.3,0.0075,0.4,8,289,0.4429065743944637,0.37260724281062,-4.143260564686843,0.8121930131451353,-0.4844768245523262,-0.005665683163034837,-0.004768424943723407,-1.6373824341170677,128,161
1500,0.025,0.25,0.0025,0.4,8,175,0.28,0.3031819116991046,-4.1486421879276945,0.7019265159005494,-0.3846462860436015,-0.006870381350295589,-0.011886344634229783,-1.202316736301728,49,126
1500,0.015,0.3,0.01,0.7,6,361,0.3157894736842105,0.41742352239603414,-4.149179946412552,0.8869368546477868,-0.5685146547547772,-0.005769420339813125,-0.007137123919376333,-2.082760742672538,114,247
1500,0.025,0.35,0.005,0.6,6,261,0.2720306513409962,0.3759263891119944,-4.153319613884516,0.8557239960480287,-0.520675447512692,-0.00694985362433934,-0.01332195914588604,-1.813911795952568,71,190
1500,0.02,0.25,0.0025,0.7,8,227,0.19823788546255505,0.3384566589689625,-4.155982675220067,0.7937503301657013,-0.46781309438957863,-0.0068680445542397975,-0.012097734460724135,-1.559046113812434,45,182
1500,0.025,0.3,0.0025,0.5,8,220,0.2545454545454545,0.34873104096498725,-4.160891112149972,0.7818382975414591,-0.4547372052572266,-0.006803164210189777,-0.012475763686263595,-1.4966961262417509,56,164
1500,0.01,0.2,0.0075,0.4,6,239,0.36401673640167365,0.3199156252577854,-4.1625825508046,0.7444100597839416,-0.41306092526710203,-0.005573423217704734,-0.003914580559934357,-1.3320481490314313,87,152
1500,0.025,0.3,0.0025,0.5,4,220,0.2863636363636364,0.3360772043608541,-4.16403799574982,0.7546820758122359,-0.42766409835673536,-0.006268373516677866,-0.011037975661462699,-1.3790421736691305,63,157
1500,0.025,0.35,0.005,0.5,4,261,0.32567049808429116,0.36670157022096733,-4.1648407640218625,0.8217090001878284,-0.4850952196262407,-0.006286257342861889,-0.0095045220058558,-1.640713166486953,85,176
1500,0.015,0.3,0.01,0.7,4,361,0.33240997229916897,0.3995972056349758,-4.171179512297345,0.8645681226796852,-0.537094702019917,-0.005298633058241148,-0.005731482595677155,-1.9128065340250542,120,241
1500,0.015,0.25,0.005,0.7,6,279,0.25806451612903225,0.37921100770646976,-4.17892139778101,0.8469185264697745,-0.5106908133102172,-0.006373204674639557,-0.013128594316950123,-1.7781241042244365,72,207
1500,0.015,0.25,0.0075,0.5,4,279,0.3727598566308244,0.35868050404921986,-4.185468095511865,0.8007476477935854,-0.4600321434627499,-0.005509602338093286,-0.0064984503027347125,-1.5371790523280267,104,175
1500,0.025,0.35,0.005,0.6,4,261,0.3103448275862069,0.3593144646688012,-4.190084610868497,0.831624729409562,-0.49563736607595577,-0.006480023577160475,-0.010514072704680882,-1.6912861536388841,81,180
1500,0.01,0.25,0.01,0.7,6,329,0.3069908814589666,0.3885015502027524,-4.192106316584048,0.8844190691470122,-0.5466455286050493,-0.005969260084011028,-0.007435109972955464,-1.9638865676396282,101,228
1500,0.015,0.25,0.01,0.4,6,279,0.44086021505376344,0.3384252102855223,-4.199541085339413,0.8025622537824321,-0.46900099235925774,-0.005656876936213331,-0.0035047219931404238,-1.5782686652035194,123,156
1500,0.015,0.2,0.0025,0.7,8,209,0.18181818181818182,0.30900539031712493,-4.205267933946861,0.764183423251601,-0.4363925329238769,-0.006854110199036184,-0.011589724451606696,-1.4325090315985625,38,171
1500,0.02,0.3,0.005,0.5,4,289,0.3494809688581315,0.3770180397092152,-4.205307703242111,0.8074959930342567,-0.4757370589997596,-0.005527968035095261,-0.007599056653770638,-1.5975827621425305,101,188
1500,0.02,0.35,0.01,0.6,8,345,0.34202898550724636,0.40259374411290577,-4.210686019265019,0.895174352578212,-0.5831250579817852,-0.006254920546671177,-0.005635954011075344,-2.157947588601556,118,227
1500,0.015,0.25,0.005,0.7,4,279,0.2867383512544803,0.3581386204795128,-4.21345473502094,0.8234067848831265,-0.4841669701852591,-0.005912927381545792,-0.012026764261800015,-1.6497067394512759,80,199
1500,0.01,0.25,0.015,0.5,4,329,0.3829787234042553,0.3597376031778432,-4.213574483452201,0.8284648487208818,-0.49063497582916127,-0.005107149639930549,-0.004608950534041685,-1.6802522315371506,126,203
1500,0.015,0.25,0.0075,0.6,6,279,0.30824372759856633,0.3721356940772628,-4.215755170983736,0.847917590430002,-0.505718064631088,-0.006286238136762941,-0.009474334453578478,-1.7538604401568605,86,193
1500,0.025,0.35,0.0075,0.4,4,261,0.37547892720306514,0.35257582085267875,-4.216556587573655,0.8138378004143014,-0.4761966638081211,-0.006129247736435692,-0.007068915226771545,-1.5997336592097156,98,163
1500,0.005,0.2,0.005,0.6,8,254,0.2755905511811024,0.3388463483976743,-4.21957350685318,0.8030433868241506,-0.4607818683286584,-0.006067643382321734,-0.012416881589263278,-1.5411814191097206,70,184
1500,0.005,0.2,0.005,0.6,4,254,0.30708661417322836,0.33264499835494143,-4.22013248745372,0.766799340548904,-0.427620219241602,-0.00549039915815608,-0.008270905927304582,-1.3945613861716444,78,176
1500,0.015,0.25,0.0075,0.5,8,279,0.35842293906810035,0.3686690974049048,-4.2213093332552525,0.8358576619088603,-0.5003614494990456,-0.006191936462993918,-0.008614327084716449,-1.7275502731753032,100,179
1500,0.01,0.2,0.005,0.5,6,239,0.301255230125523,0.3397038786134383,-4.222217608340645,0.7682671626555246,-0.4324640060900664,-0.005922317837074702,-0.01239737212830511,-1.4154339630608537,72,167
1500,0.005,0.2,0.01,0.4,4,254,0.35039370078740156,0.30296266467624977,-4.224208190917742,0.7418770718112354,-0.41640559517005915,-0.005301829160386117,-0.003297508699866447,-1.3466646067380736,89,165
1500,0.02,0.3,0.005,0.6,8,289,0.3044982698961938,0.37953152205193313,-4.250784842632054,0.8459038696525107,-0.5211771702024282,-0.006291062975116711,-0.01239737212830511,-1.8181171998087295,88,201
1500,0.015,0.25,0.01,0.4,4,279,0.4229390681003584,0.3247539155495077,-4.255304239498692,0.7864701400115841,-0.45452564560006736,-0.005422994047702696,-0.0038292639267258313,-1.5130153393090522,118,161
1500,0.02,0.3,0.005,0.6,4,289,0.3217993079584775,0.3694598095830544,-4.256818008988274,0.8216298294731911,-0.48950703263831197,-0.005754200490101444,-0.008756784023485112,-1.6629639416393174,93,196
1500,0.02,0.35,0.01,0.6,6,345,0.32753623188405795,0.4024470662829404,-4.2575063642126825,0.8913160652231915,-0.573756403832546,-0.006102793098662398,-0.006678338945005644,-2.1054636190385274,113,232
1500,0.02,0.25,0.0025,0.7,6,227,0.19823788546255505,0.3331272784564625,-4.257745155366253,0.788683417164297,-0.4626583665474734,-0.006770226418111542,-0.01192163656115537,-1.53684139691132,45,182
1500,0.01,0.2,0.005,0.5,4,239,0.3179916317991632,0.32356230095746497,-4.257763519943727,0.7454607950892777,-0.4139580552427161,-0.0055931695974099265,-0.010501429108824803,-1.3367675337809724,76,163
1500,0.025,0.35,0.0075,0.4,6,261,0.37547892720306514,0.35863510563961504,-4.258729575947015,0.8375743939357091,-0.506259883108541,-0.006680875513554791,-0.00853057324840769,-1.7437085090378004,98,163
1500,0.005,0.2,0.01,0.4,8,254,0.3661417322834646,0.30403252379132,-4.261116911302409,0.7747056449085442,-0.44809365001803936,-0.005843742928075639,-0.0030757705802115297,-1.4843107037312122,93,161
1500,0.005,0.2,0.01,0.4,6,254,0.35826771653543305,0.30874913343769383,-4.261543465238717,0.7683235216258445,-0.4389672294846443,-0.0056851632583455975,-0.003424939311874024,-1.4440314676197818,91,163
1500,0.02,0.35,0.0075,0.5,6,345,0.3710144927536232,0.4095521012273489,-4.268082101233598,0.8778742250803181,-0.5519933826616517,-0.005754657451158361,-0.006678338945005644,-1.9853568206496348,128,217
1500,0.02,0.35,0.01,0.5,4,345,0.3826086956521739,0.3914189763534535,-4.2732225994917545,0.857721932131715,-0.5320278168252482,-0.005448706601286035,-0.005619569154513262,-1.8798037774436822,132,213
1500,0.015,0.35,0.015,0.7,8,438,0.3447488584474886,0.4292336405679925,-4.274579607304864,0.9346840285751639,-0.6475838566332794,-0.005875839099436767,-0.005510469970841472,-2.573617525553304,151,287
1500,0.005,0.15,0.0025,0.5,6,165,0.18787878787878787,0.2576890452164146,-4.2792351205029915,0.6547294251045498,-0.34510027343088856,-0.0064380718750487705,-0.010374189949799772,-1.0622818593830472,31,134
1500,0.005,0.15,0.0025,0.5,8,165,0.18787878787878787,0.25858470887834617,-4.281401728849871,0.6551608511635996,-0.3454226023866528,-0.006445545153772817,-0.010374189949799772,-1.0635149503725148,31,134
1500,0.015,0.25,0.0075,0.6,8,279,0.30824372759856633,0.36288407734802136,-4.282136351100776,0.8570011827325575,-0.5244703159078633,-0.006628190886200049,-0.010682655246252677,-1.8492652572498136,86,193
1500,0.02,0.35,0.005,0.7,8,345,0.28695652173913044,0.4080345173826137,-4.282707357547838,0.9022081996768827,-0.5837165856393591,-0.006270620660477657,-0.013012130551351243,-2.1633641278647917,99,246
1500,0.025,0.35,0.0075,0.4,8,261,0.37547892720306514,0.3550616853094511,-4.284102102505386,0.8419679030925478,-0.5139723673590266,-0.006828429355732752,-0.00809871633947558,-1.7822200618462483,98,163
1500,0.01,0.25,0.01,0.7,8,329,0.3130699088145897,0.3770607699152174,-4.296184497133097,0.8945072327908892,-0.5721510963728029,-0.006402776530479664,-0.006751079378284102,-2.1065134785278095,103,226
1500,0.005,0.15,0.0025,0.7,4,165,0.19393939393939394,0.23289523586237057,-4.298918618027878,0.6618982258846923,-0.3504883070097883,-0.006563323057944868,-0.010297718369560907,-1.0829483045609032,32,133
1500,0.01,0.3,0.015,0.7,8,428,0.3598130841121495,0.4146791913928718,-4.302399229370902,0.9233410099005217,-0.6270357520717489,-0.005696796557008424,-0.005377843400497804,-2.4382289263996055,154,274
1500,0.01,0.25,0.01,0.7,4,329,0.3221884498480243,0.36176302897322693,-4.309118036951414,0.8645113631927166,-0.5245249758125174,-0.005623162730697331,-0.006134076843733795,-1.850020538399422,106,223
1500,0.02,0.2,0.0025,0.4,4,175,0.2914285714285714,0.273718521550569,-4.309576644408143,0.6622319101487617,-0.35178892949828067,-0.006162706863461126,-0.01093816094570495,-1.078473701105697,51,124
1500,0.005,0.2,0.005,0.6,6,254,0.2795275590551181,0.3383092596808884,-4.316176291542101,0.7999411174110378,-0.45899869034562035,-0.006040051876183849,-0.012361252754434811,-1.5341731765506976,71,183
1500,0.02,0.3,0.005,0.6,6,289,0.29411764705882354,0.3785299679098806,-4.316259772877445,0.8436940420956173,-0.5158719698532123,-0.006202271572409544,-0.011961592489748134,-1.7924564844263582,85,204
1500,0.005,0.2,0.005,0.5,8,254,0.2795275590551181,0.334545321811226,-4.320489735533009,0.7847649433592482,-0.44996371258392753,-0.0058797771663671086,-0.012211838290434348,-1.4934634002572456,71,183
1500,0.02,0.35,0.0075,0.5,8,345,0.3681159420289855,0.40243346173862443,-4.329975474363814,0.8853259542149328,-0.5663110584356983,-0.005985824076176179,-0.00688614989966701,-2.0651093062807817,127,218
1500,0.015,0.25,0.01,0.4,8,279,0.44802867383512546,0.32505850597869895,-4.331144263560287,0.819106982659895,-0.49052598429656835,-0.006026119845670839,-0.0033959002874511092,-1.681287436942164,125,154
1500,0.015,0.3,0.0075,0.7,8,361,0.31024930747922436,0.405271394260864,-4.333073348479991,0.9007479731570445,-0.5891277284675709,-0.006109364007136786,-0.008846279245581958,-2.20548040657638,112,249
1500,0.025,0.35,0.0025,0.7,8,261,0.2260536398467433,0.3539792015148503,-4.3361857707118245,0.8593972311448773,-0.5353207711395453,-0.00724983547606009,-0.013089453877571936,-1.8922070592516835,59,202
1500,0.005,0.25,0.015,0.5,6,355,0.35492957746478876,0.3660966914587133,-4.336707261640022,0.8655016334351918,-0.5392281537673832,-0.005427563213105794,-0.0035905753873274747,-1.9267849406525568,126,229
1500,0.005,0.2,0.0075,0.4,4,254,0.33858267716535434,0.3032493324446875,-4.339934898334415,0.7376044053906976,-0.41024238538144053,-0.005203960338282135,-0.0037752064925024014,-1.321805925923662,86,168
1500,0.02,0.35,0.01,0.6,4,345,0.34782608695652173,0.3839380089147681,-4.340846621303567,0.8723555903147304,-0.5486504842950234,-0.005706463734102867,-0.006178446194343939,-1.9687299882654892,120,225
1500,0.025,0.3,0.0025,0.6,8,220,0.2318181818181818,0.3236825080806391,-4.3501560802678005,0.8025630409383789,-0.4777024042350074,-0.007288117090699087,-0.012662242137146935,-1.6033857599537993,51,169
1500,0.015,0.3,0.0075,0.7,4,361,0.3185595567867036,0.39080106541995946,-4.35407458469604,0.8702594225880126,-0.5434804796141379,-0.005401595814299902,-0.0066101572591392025,-1.9499760889622646,115,246
1500,0.005,0.25,0.015,0.5,8,355,0.35492957746478876,0.362288578202038,-4.360757728690197,0.8796033447805658,-0.55957294125989,-0.00573825260444801,-0.004121315126698274,-2.0370796745790436,126,229
1500,0.01,0.15,0.0025,0.6,4,155,0.21935483870967742,0.22703119136775513,-4.364533882118592,0.6477692134629128,-0.3399335253452749,-0.006730619642169475,-0.010494090983861172,-1.0432460445362686,34,121
1500,0.015,0.2,0.0025,0.7,6,209,0.18660287081339713,0.3022735433058011,-4.365708288039285,0.7630536048827331,-0.4353308505830622,-0.006839356087735575,-0.01157010487727221,-1.4294254223367353,39,170
1500,0.025,0.3,0.0025,0.6,4,220,0.2681818181818182,0.3114902917614444,-4.366287785847704,0.7715622581501708,-0.4460268471915708,-0.006638318374525628,-0.011102534259389972,-1.4604300423956382,59,161
1500,0.015,0.3,0.0075,0.7,6,361,0.29916897506925205,0.4045416301090548,-4.36652451623783,0.8931588178092067,-0.5767514520258399,-0.005911994552341843,-0.008446070460704655,-2.134230033395405,108,253
1500,0.005,0.2,0.0075,0.4,8,254,0.35039370078740156,0.30377287585160323,-4.3792115738015305,0.765857226707505,-0.4383026784390236,-0.005678372375617644,-0.003483369448792289,-1.4423065834068816,89,165
1500,0.005,0.25,0.015,0.6,6,355,0.3323943661971831,0.36754206991731303,-4.380421635507802,0.8826799243635953,-0.5583157608822705,-0.0057200918568235054,-0.00503740978087867,-2.0306326091723443,118,237
1500,0.02,0.35,0.0075,0.6,8,345,0.32753623188405795,0.3953437651431293,-4.381876498790391,0.9004731361704853,-0.5857478425114919,-0.006310362139499168,-0.00809871633947558,-2.177074938127213,113,232
1500,0.025,0.3,0.0025,0.6,6,220,0.22727272727272727,0.32490430443813095,-4.38427472296772,0.7953006615939913,-0.4700402092158077,-0.007129107322337863,-0.012597828106474798,-1.5684036109143298,50,170
1500,0.015,0.3,0.015,0.4,8,361,0.48476454293628807,0.3530488858088021,-4.386051853684216,0.873066248756895,-0.558490385893418,-0.00562718973476591,-0.00031975945131485894,-2.0314154942504934,175,186
1500,0.015,0.3,0.01,0.5,6,361,0.3988919667590028,0.3955247692282413,-4.387134174410068,0.8752453696280332,-0.5550221357525182,-0.005575224691466416,-0.0052195264217764145,-2.0126561136193764,144,217
1500,0.01,0.2,0.005,0.4,4,239,0.3305439330543933,0.30018644111928194,-4.39014002545208,0.7247194264312488,-0.3987482198133222,-0.0053328399440500255,-0.0064984503027347125,-1.2745487466279561,79,160
1500,0.01,0.15,0.0025,0.5,4,155,0.22580645161290322,0.23356279407065297,-4.390540015670395,0.6394442701611892,-0.33383434929443034,-0.006583824778763518,-0.0104392850961188,-1.0204928407083453,35,120
1500,0.02,0.2,0.0025,0.4,6,175,0.2742857142857143,0.2751772743544872,-4.391757271497348,0.6878351766329683,-0.37176889246730804,-0.006605061755020929,-0.011291012749523936,-1.1558858071286626,48,127
1500,0.02,0.35,0.015,0.4,4,345,0.43478260869565216,0.3588849452000839,-4.396996355376094,0.8510133143213828,-0.5250224706981457,-0.005349581221150798,-0.0038292639267258313,-1.8456055212970255,150,195
1500,0.01,0.15,0.0025,0.4,6,155,0.21935483870967742,0.23193531129568623,-4.402812740209976,0.6246355139229556,-0.32319248156519564,-0.006329788922186011,-0.010297718369560907,-0.9811172829388317,34,121
1500,0.005,0.25,0.015,0.6,8,355,0.3408450704225352,0.362018717934228,-4.409096390262088,0.8939565994638088,-0.5810484701677758,-0.00608328711107188,-0.005357729514589753,-2.1595669244305173,121,234
1500,0.01,0.25,0.0075,0.7,6,329,0.2887537993920973,0.3763106925571913,-4.40952970787492,0.8870699376116356,-0.5521489925617503,-0.0060720291275370274,-0.00878692585380628,-1.9976975829596821,95,234
1500,0.005,0.2,0.0075,0.4,6,254,0.3425196850393701,0.3057484226589486,-4.4129795642450755,0.7656859214550542,-0.43376334536139594,-0.005601592503240486,-0.0038592151810214583,-1.4228044958230834,87,167
1500,0.005,0.25,0.015,0.6,4,355,0.3436619718309859,0.3545754773814154,-4.4143416982742005,0.8548916454428915,-0.5257093132602704,-0.005232708754700889,-0.0049416066694726885,-1.8576116079188156,122,233
